"ID";"Date MAJ";"Nom";"Statut";"EPN";"Nature";"Contact mail";"Adresse";"Code postal";"Commune";"Téléphone";"Site internet";"Accès équipement";"Type équipement";"Conditions accès équipement";"Coût accès équipement";"Médiation numérique";"Type médiation numérique";"Conditions accès médiation numérique";"Accompagnement médiation numérique";"Coût accès médiation numérique";"Fréquence médiation numérique";"Démarches";"Démarches spécifiques";"Type démarches";"Conditions accès démarches";"Accompagnement démarches";"Coût accès démarches";"Fréquence démarches";"Stockage";"Coût stockage";"Vente matériel";"Typé vente matériel";"Détail publics";"Détail territoire";"PMR";"Accès transports en commun";"APTIC";"Latitude";"Longitude";"Département";"Arrondissement";"EPCI"
1085;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02630;Mennevret;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,977104";"3,572571";Aisne;Vervins;CC Thiérache Sambre et Oise
1087;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Crupilly;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,93151";"3,754186";Aisne;Vervins;CC Thiérache Sambre et Oise
1089;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Audigny;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,873896";"3,610498";Aisne;Vervins;CC Thiérache Sambre et Oise
1091;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Grand-Verly;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,939348";"3,587566";Aisne;Vervins;CC Thiérache Sambre et Oise
1093;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02630;Petit-Verly;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,965845";"3,556866";Aisne;Vervins;CC Thiérache Sambre et Oise
1095;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02450;Oisy;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"50,017476";"3,630148";Aisne;Vervins;CC Thiérache Sambre et Oise
1097;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Marly-Gomont;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,904409";"3,782308";Aisne;Vervins;CC Thiérache Sambre et Oise
1099;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;Place du Général-de-Gaulle;02120;Hauteville;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,8994439369106";"3,55522458256402";Aisne;Vervins;CC Thiérache Sambre et Oise
1101;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02110;Ribeauville;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"50,042681";"3,584299";Aisne;Vervins;CC Thiérache Sambre et Oise
1103;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02510;Hannapes;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,966265";"3,61594";Aisne;Vervins;CC Thiérache Sambre et Oise
1105;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Chigny;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,94262";"3,762375";Aisne;Vervins;CC Thiérache Sambre et Oise
1107;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;1 Rue Fosses;02120;Bernot;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,8695323958717";"3,50039255610738";Aisne;Vervins;CC Thiérache Sambre et Oise
1109;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02110;SAINT-MARTIN-RIVIERE;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"50,043227";"3,53974";Aisne;Vervins;CC Thiérache Sambre et Oise
1111;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Monceau-sur-Oise;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,901682";"3,688928";Aisne;Vervins;CC Thiérache Sambre et Oise
1113;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Proix;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,898577";"3,565122";Aisne;Vervins;CC Thiérache Sambre et Oise
1115;2018;Camping-car numérique;Public;Non;"Collectivité territoriale, Ville, CCAS";a.humbert@cctso.fr;-----;02120;Lesquielles-Saint-Germain;03 23 61 12 17;https://www.cctso.fr/;Oui;Matériel numérique et d’un accès internet.;Accès libre;Gratuit;Oui;-----;-----;Individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Oui;-----;Accès libre avec accompagnement personnalisé sur demande;-----;individuel;Gratuit;Deux agents parcourent chaque mois trente-deux communes des 36 communes du territoire de la CCTSO à bord d’un camping-car. A raison d’une demi-journée de permanence par mois dans chaque village. Le camping-car est équipé en matériel numérique et d’un accès internet.;Non;-----;Non;-----;Tout public;-----;"Oui : PMR, visuels, auditifs";-----;-----;"49,930563";"3,620653";Aisne;Vervins;CC Thiérache Sambre et Oise
